grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date,relevant_product,territory_id,rep_id,wa_messages_sent,wa_open_count,wa_click_count,wa_delivered_count,wa_last_sent_date,wa_first_sent_date,wa_ever_opened,wa_ever_clicked,wa_open_rate,wa_click_rate,rep_total_visits,rep_retailer_meetings,rep_grower_meetings,rep_campaigns_conducted,rep_last_visit_date,avg_stock_qty,min_stock_qty,retailers_with_stock,total_retailers,out_of_stock_count,pct_retailers_stocked,stock_status
GRW_05768,Madhya Pradesh,Sehore,Sehore_T120,Hindi,smartphone,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-12-07,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0407,REP_0407,1.0,0.0,0.0,1.0,2025-12-05,2025-12-05,0.0,0.0,0.0,0.0,59,14,21,24,2026-03-08,17.25,0.0,3.0,4.0,1.0,0.75,healthy
GRW_05769,Maharashtra,Amravati,Amravati_T080,Marathi,unknown,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,0.59,1,2026-01-22,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0281,REP_0281,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,30,15,6,9,2026-03-13,68.0,68.0,1.0,1.0,0.0,1.0,healthy
GRW_05770,Punjab,Ludhiana,Ludhiana_T005,Punjabi,smartphone,71,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.38,1,2025-11-08,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0018,REP_0018,1.0,0.0,0.0,1.0,2025-10-19,2025-10-19,0.0,0.0,0.0,0.0,62,29,16,17,2026-02-28,106.0,106.0,1.0,1.0,0.0,1.0,healthy
GRW_05771,Haryana,Rohtak,Rohtak_T141,Hindi,smartphone,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Amistar 250 SC,2025-12-02 17:01:53,1.34,1,2025-11-26,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0462,REP_0462,1.0,0.0,0.0,1.0,2025-11-06,2025-11-06,0.0,0.0,0.0,0.0,42,15,7,20,2026-03-21,43.0,1.0,2.0,2.0,0.0,1.0,healthy
GRW_05772,Rajasthan,Sikar,Sikar_T145,Hindi,smartphone,53,male,,0,,,1.75,0,,unknown,,,,,Tilt 250 EC,TER_0472,REP_0472,1.0,0.0,0.0,1.0,2026-02-13,2026-02-13,0.0,0.0,0.0,0.0,100,36,35,29,2026-03-29,9.5,0.0,1.0,2.0,1.0,0.5,watch
GRW_05773,West Bengal,Bardhaman,Bardhaman_T044,Bengali,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.06,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0146,REP_0146,1.0,1.0,0.0,1.0,2025-11-23,2025-11-23,1.0,0.0,1.0,0.0,57,23,16,18,2026-03-29,152.0,103.0,2.0,2.0,0.0,1.0,healthy
GRW_05774,Punjab,Patiala,Patiala_T023,Punjabi,smartphone,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",1,Amistar 250 SC,2025-11-16 11:31:06,1.3,0,,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0124,REP_0124,1.0,0.0,0.0,1.0,2025-10-29,2025-10-29,0.0,0.0,0.0,0.0,73,38,14,21,2026-03-29,10.0,10.0,1.0,1.0,0.0,1.0,healthy
GRW_05775,West Bengal,Bardhaman,Bardhaman_T011,Bengali,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,2.16,1,2025-10-30,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0047,REP_0047,1.0,1.0,0.0,1.0,2025-10-14,2025-10-14,1.0,0.0,1.0,0.0,74,21,23,30,2026-03-29,9.0,9.0,1.0,1.0,0.0,1.0,healthy
GRW_05776,West Bengal,Nadia,Nadia_T025,Bengali,keypad,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.55,1,2026-02-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0092,REP_0092,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,76,32,19,25,2026-03-29,52.666666666666664,18.0,3.0,3.0,0.0,1.0,healthy
GRW_05777,Maharashtra,Amravati,Amravati_T072,Marathi,smartphone,27,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.33,1,2026-03-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0248,REP_0248,1.0,0.0,0.0,1.0,2026-03-09,2026-03-09,0.0,0.0,0.0,0.0,44,19,10,15,2026-03-29,46.0,23.0,3.0,3.0,0.0,1.0,healthy
GRW_05778,Madhya Pradesh,Ratlam,Ratlam_T148,Hindi,smartphone,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-02-02 11:47:07,0.62,1,2026-01-22,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0469,REP_0469,1.0,0.0,0.0,1.0,2026-01-07,2026-01-07,0.0,0.0,0.0,0.0,84,32,23,29,2026-03-11,190.0,190.0,1.0,1.0,0.0,1.0,healthy
GRW_05779,Madhya Pradesh,Ujjain,Ujjain_T051,Hindi,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.64,1,2025-12-23,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0153,REP_0153,1.0,0.0,0.0,1.0,2025-11-28,2025-11-28,0.0,0.0,0.0,0.0,33,11,8,14,2026-03-29,11.666666666666666,0.0,2.0,3.0,1.0,0.6666666666666666,watch
GRW_05780,Madhya Pradesh,Ujjain,Ujjain_T005,Hindi,smartphone,38,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.92,1,2026-02-19,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0021,REP_0021,1.0,0.0,0.0,1.0,2025-10-31,2025-10-31,0.0,0.0,0.0,0.0,73,39,21,13,2026-03-01,46.0,46.0,1.0,1.0,0.0,1.0,healthy
GRW_05781,Rajasthan,Bharatpur,Bharatpur_T173,Hindi,keypad,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.12,1,2026-03-01,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0499,REP_0499,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,57,24,13,20,2026-03-11,44.5,11.0,2.0,2.0,0.0,1.0,healthy
GRW_05782,Rajasthan,Jaipur,Jaipur_T108,Hindi,smartphone,46,male,,0,,,2.74,1,2026-02-06,unknown,,,,,Tilt 250 EC,TER_0383,REP_0383,1.0,0.0,0.0,1.0,2025-12-22,2025-12-22,0.0,0.0,0.0,0.0,44,19,13,12,2026-02-15,39.0,39.0,1.0,1.0,0.0,1.0,healthy
GRW_05783,Uttar Pradesh,Lucknow,Lucknow_T036,Hindi,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.63,1,2026-02-03,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0105,REP_0105,1.0,1.0,0.0,1.0,2025-10-21,2025-10-21,1.0,0.0,1.0,0.0,97,37,29,31,2026-03-28,108.0,108.0,1.0,1.0,0.0,1.0,healthy
GRW_05784,Maharashtra,Amravati,Amravati_T124,Marathi,smartphone,23,male,,0,,,7.54,1,2026-01-23,unknown,,,,,Tilt 250 EC,TER_0413,REP_0413,1.0,0.0,0.0,1.0,2025-12-18,2025-12-18,0.0,0.0,0.0,0.0,66,23,21,22,2026-03-08,78.25,11.0,4.0,4.0,0.0,1.0,healthy
GRW_05785,Haryana,Hisar,Hisar_T067,Hindi,smartphone,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",1,Axial 50 EC,2026-02-07 12:51:58,1.56,1,2026-01-27,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0200,REP_0200,1.0,0.0,0.0,1.0,2025-10-27,2025-10-27,0.0,0.0,0.0,0.0,35,15,6,14,2026-03-22,27.5,9.0,2.0,2.0,0.0,1.0,healthy
GRW_05786,Punjab,Bathinda,Bathinda_T090,Punjabi,smartphone,67,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.55,1,2026-01-23,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0253,REP_0253,1.0,0.0,0.0,1.0,2025-10-18,2025-10-18,0.0,0.0,0.0,0.0,76,29,23,24,2026-03-29,54.0,45.0,2.0,2.0,0.0,1.0,healthy
GRW_05787,Karnataka,Vijayapura,Vijayapura_T009,Kannada,unknown,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.81,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0029,REP_0029,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,20,10,4,6,2026-03-10,74.0,74.0,1.0,1.0,0.0,1.0,healthy
GRW_05788,Rajasthan,Sikar,Sikar_T081,Hindi,keypad,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.71,1,2025-12-19,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0241,REP_0241,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,47,21,9,17,2026-03-07,48.5,30.0,2.0,2.0,0.0,1.0,healthy
GRW_05789,Punjab,Bathinda,Bathinda_T095,Punjabi,keypad,50,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.41,1,2025-11-11,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0286,REP_0286,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,85,33,24,28,2026-03-29,28.666666666666668,2.0,3.0,3.0,0.0,1.0,healthy
GRW_05790,Punjab,Bathinda,Bathinda_T054,Punjabi,smartphone,60,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Kavach 75 WP,2026-02-04 14:09:19,1.25,1,2026-01-30,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0154,REP_0154,1.0,1.0,0.0,1.0,2025-11-16,2025-11-16,1.0,0.0,1.0,0.0,56,24,16,16,2026-02-01,75.0,14.0,3.0,3.0,0.0,1.0,healthy
GRW_05791,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T079,Hindi,smartphone,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.02,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0240,REP_0240,1.0,0.0,0.0,1.0,2026-03-11,2026-03-11,0.0,0.0,0.0,0.0,41,18,12,11,2026-03-28,0.0,,,,0.0,0.0,out_of_stock
GRW_05792,Rajasthan,Jaipur,Jaipur_T064,Hindi,smartphone,46,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2025-11-01 13:02:23,2.09,1,2025-10-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0251,REP_0251,1.0,0.0,0.0,1.0,2025-10-20,2025-10-20,0.0,0.0,0.0,0.0,36,15,8,13,2026-03-08,148.0,148.0,1.0,1.0,0.0,1.0,healthy
GRW_05793,Gujarat,Ahmedabad,Ahmedabad_T110,Gujarati,smartphone,28,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.06,1,2025-12-11,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0408,REP_0408,1.0,1.0,0.0,1.0,2025-10-23,2025-10-23,1.0,0.0,1.0,0.0,72,28,16,28,2026-03-15,214.0,214.0,1.0,1.0,0.0,1.0,healthy
GRW_05794,Rajasthan,Bharatpur,Bharatpur_T012,Hindi,smartphone,44,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,,2026-02-15 09:42:53,3.66,1,2026-02-05,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0037,REP_0037,1.0,0.0,0.0,1.0,2026-01-22,2026-01-22,0.0,0.0,0.0,0.0,56,16,17,23,2026-03-22,58.333333333333336,7.0,3.0,3.0,0.0,1.0,healthy
GRW_05795,Uttar Pradesh,Lucknow,Lucknow_T090,Hindi,smartphone,36,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Topik 15 WP,2026-03-26 15:33:31,1.5,1,2026-03-15,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0270,REP_0270,1.0,0.0,0.0,1.0,2025-11-24,2025-11-24,0.0,0.0,0.0,0.0,32,14,5,13,2026-03-15,54.5,3.0,2.0,2.0,0.0,1.0,healthy
GRW_05796,Rajasthan,Sikar,Sikar_T149,Hindi,keypad,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.24,1,2026-01-25,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0472,REP_0472,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,100,36,35,29,2026-03-29,9.5,0.0,1.0,2.0,1.0,0.5,watch
GRW_05797,Madhya Pradesh,Sehore,Sehore_T049,Hindi,keypad,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-01-10,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0143,REP_0143,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,52,15,15,22,2026-03-25,16.5,14.0,2.0,2.0,0.0,1.0,healthy
GRW_05798,Madhya Pradesh,Ujjain,Ujjain_T120,Hindi,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.34,1,2025-11-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0384,REP_0384,1.0,0.0,0.0,1.0,2025-11-23,2025-11-23,0.0,0.0,0.0,0.0,49,19,8,22,2026-03-12,37.0,2.0,2.0,2.0,0.0,1.0,healthy
GRW_05799,Punjab,Patiala,Patiala_T017,Punjabi,smartphone,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Actara 25 WG,2025-11-06 13:38:09,2.33,1,2025-11-03,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0091,REP_0091,1.0,0.0,0.0,1.0,2025-10-24,2025-10-24,0.0,0.0,0.0,0.0,55,21,18,16,2026-03-29,0.0,,,,0.0,0.0,out_of_stock
GRW_05800,Uttar Pradesh,Meerut,Meerut_T149,Hindi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.24,1,2026-03-15,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0492,REP_0492,1.0,0.0,0.0,1.0,2026-02-11,2026-02-11,0.0,0.0,0.0,0.0,79,30,24,25,2026-03-29,0.0,,,,0.0,0.0,out_of_stock
GRW_05801,Punjab,Amritsar,Amritsar_T060,Punjabi,keypad,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.09,1,2026-01-01,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0197,REP_0197,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83,34,18,31,2026-03-08,0.0,,,,0.0,0.0,out_of_stock
GRW_05802,Uttar Pradesh,Meerut,Meerut_T056,Hindi,smartphone,52,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.89,1,2026-03-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0195,REP_0195,1.0,0.0,0.0,1.0,2025-12-15,2025-12-15,0.0,0.0,0.0,0.0,96,38,26,32,2026-03-22,102.5,56.0,2.0,2.0,0.0,1.0,healthy
GRW_05803,Haryana,Sirsa,Sirsa_T024,Hindi,unknown,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,7.48,0,,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0082,REP_0082,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,31,15,11,5,2026-03-14,0.0,0.0,0.0,1.0,1.0,0.0,out_of_stock
GRW_05804,Madhya Pradesh,Sehore,Sehore_T121,Hindi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.47,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0407,REP_0407,1.0,0.0,0.0,1.0,2025-11-12,2025-11-12,0.0,0.0,0.0,0.0,59,14,21,24,2026-03-08,17.25,0.0,3.0,4.0,1.0,0.75,healthy
GRW_05805,Uttar Pradesh,Lucknow,Lucknow_T007,Hindi,smartphone,39,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.64,1,2026-02-03,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0006,REP_0006,1.0,0.0,0.0,1.0,2025-10-22,2025-10-22,0.0,0.0,0.0,0.0,59,25,16,18,2026-03-22,92.0,92.0,1.0,1.0,0.0,1.0,healthy
GRW_05806,Madhya Pradesh,Sehore,Sehore_T003,Hindi,smartphone,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,2.43,0,,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0011,REP_0011,1.0,1.0,0.0,1.0,2025-12-19,2025-12-19,1.0,0.0,1.0,0.0,35,18,13,4,2026-03-27,76.33333333333333,29.0,3.0,3.0,0.0,1.0,healthy
