grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date
GRW_05661,West Bengal,Bardhaman,Bardhaman_T078,Bengali,keypad,33,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.63,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05662,Gujarat,Ahmedabad,Ahmedabad_T065,Gujarati,unknown,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,3.0,1,2026-03-14,cumin,2025-11-01,2026-02-25,,
GRW_05663,West Bengal,Bardhaman,Bardhaman_T123,Bengali,smartphone,41,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.63,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05664,Uttar Pradesh,Meerut,Meerut_T085,Hindi,smartphone,29,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.51,1,2026-03-11,barley,2025-11-01,2026-03-10,,
GRW_05665,Madhya Pradesh,Ujjain,Ujjain_T157,Hindi,smartphone,61,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.55,1,2025-11-12,chickpea,2025-10-20,2026-03-01,,
GRW_05666,Rajasthan,Sikar,Sikar_T090,Hindi,smartphone,72,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,2.32,1,2025-12-22,barley,2025-11-01,2026-03-10,,
GRW_05667,Uttar Pradesh,Meerut,Meerut_T055,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,0.72,1,2025-12-26,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_05668,Haryana,Karnal,Karnal_T138,Hindi,smartphone,73,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.08,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05669,West Bengal,Nadia,Nadia_T025,Bengali,unknown,44,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,2.14,1,2026-02-15,potato,2025-10-15,2026-01-20,,
GRW_05670,Punjab,Ludhiana,Ludhiana_T095,Punjabi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.03,1,2025-11-24,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05671,Haryana,Hisar,Hisar_T001,Hindi,smartphone,33,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,0.72,0,,barley,2025-11-01,2026-03-10,,
GRW_05672,Punjab,Bathinda,Bathinda_T082,Punjabi,keypad,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.92,1,2026-03-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05673,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T130,Hindi,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.64,0,,chickpea,2025-10-20,2026-03-01,,
GRW_05674,Rajasthan,Bikaner,Bikaner_T047,Hindi,keypad,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.66,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05675,Haryana,Sirsa,Sirsa_T023,Hindi,keypad,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.37,0,,chickpea,2025-10-20,2026-03-01,,
GRW_05676,Madhya Pradesh,Indore,Indore_T116,Hindi,smartphone,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.52,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05677,Haryana,Hisar,Hisar_T129,Hindi,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,3.88,0,,chickpea,2025-10-20,2026-03-01,,
GRW_05678,Maharashtra,Jalgaon,Jalgaon_T010,Marathi,smartphone,41,male,,0,,,3.38,1,2025-12-17,unknown,,,,
GRW_05679,Gujarat,Ahmedabad,Ahmedabad_T109,Gujarati,smartphone,51,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Actara 25 WG,2026-01-31 11:11:26,3.11,1,2026-01-29,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_05680,Punjab,Patiala,Patiala_T043,Punjabi,smartphone,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.64,1,2026-03-24,potato,2025-10-15,2026-01-20,,
GRW_05681,Punjab,Patiala,Patiala_T018,Punjabi,smartphone,24,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.52,1,2025-12-28,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05682,Uttar Pradesh,Varanasi,Varanasi_T028,Hindi,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-03-27 09:59:53,4.8,1,2026-03-25,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05683,West Bengal,Bardhaman,Bardhaman_T107,Bengali,smartphone,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,0.91,1,2025-11-30,lentil,2025-10-25,2026-03-15,,
GRW_05684,Madhya Pradesh,Ratlam,Ratlam_T054,Hindi,smartphone,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.85,0,,chickpea,2025-10-20,2026-03-01,,
GRW_05685,Punjab,Ludhiana,Ludhiana_T002,Punjabi,smartphone,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,0.82,1,2026-02-20,potato,2025-10-15,2026-01-20,,
GRW_05686,Uttar Pradesh,Agra,Agra_T130,Hindi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-11-16,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05687,Punjab,Patiala,Patiala_T099,Punjabi,unknown,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,2.18,1,2025-10-29,potato,2025-10-15,2026-01-20,,
GRW_05688,Maharashtra,Akola,Akola_T033,Marathi,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.77,1,2026-01-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05689,Maharashtra,Jalgaon,Jalgaon_T140,Marathi,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",1,Score 250 EC,2025-11-23 14:04:18,1.81,1,2025-11-16,safflower,2025-10-15,2026-02-20,,
GRW_05690,Karnataka,Vijayapura,Vijayapura_T047,Kannada,smartphone,44,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2025-10-14 18:03:40,1.27,1,2025-10-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05691,Maharashtra,Jalgaon,Jalgaon_T055,Marathi,smartphone,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Cruiser 350 FS,2026-03-12 14:09:22,0.77,1,2026-03-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05692,Rajasthan,Bikaner,Bikaner_T009,Hindi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.73,1,2025-12-01,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05693,Karnataka,Kalaburagi,Kalaburagi_T068,Kannada,smartphone,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2025-11-25 16:45:33,1.53,1,2025-11-23,chickpea,2025-10-20,2026-03-01,,
GRW_05694,Rajasthan,Jaipur,Jaipur_T102,Hindi,smartphone,42,male,,0,,,1.05,0,,unknown,,,,
GRW_05695,Punjab,Ludhiana,Ludhiana_T063,Punjabi,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,,2025-12-03 08:53:59,6.48,1,2025-11-24,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05696,Haryana,Sirsa,Sirsa_T107,Hindi,keypad,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.64,1,2025-10-25,barley,2025-11-01,2026-03-10,,
GRW_05697,Madhya Pradesh,Ratlam,Ratlam_T015,Hindi,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.61,1,2026-02-27,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05698,Gujarat,Mehsana,Mehsana_T127,Gujarati,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.32,1,2026-03-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05699,Rajasthan,Bikaner,Bikaner_T002,Hindi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.85,1,2025-12-11,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05700,Gujarat,Ahmedabad,Ahmedabad_T117,Gujarati,smartphone,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,7.1,1,2025-11-05,cumin,2025-11-01,2026-02-25,,
GRW_05701,Uttar Pradesh,Meerut,Meerut_T075,Hindi,smartphone,33,male,,0,,,1.83,1,2026-01-26,unknown,,,,
GRW_05702,Uttar Pradesh,Lucknow,Lucknow_T159,Hindi,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.02,1,2025-10-23,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05703,Rajasthan,Bharatpur,Bharatpur_T004,Hindi,smartphone,51,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.3,1,2026-02-09,chickpea,2025-10-20,2026-03-01,,
GRW_05704,Rajasthan,Sikar,Sikar_T122,Hindi,unknown,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.32,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_05705,Bihar,Patna,Patna_T023,Hindi,keypad,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",0,,,1.33,0,,maize,2025-10-20,2026-02-20,,
GRW_05706,Bihar,Muzaffarpur,Muzaffarpur_T033,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,4.47,0,,lentil,2025-10-25,2026-03-15,,
GRW_05707,Rajasthan,Bharatpur,Bharatpur_T040,Hindi,smartphone,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Axial 50 EC,2025-12-12 10:47:49,3.14,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05708,Bihar,Patna,Patna_T087,Hindi,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.49,1,2025-10-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05709,Punjab,Patiala,Patiala_T123,Punjabi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.89,1,2026-01-24,chickpea,2025-10-20,2026-03-01,,
GRW_05710,Maharashtra,Akola,Akola_T109,Marathi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,1.65,0,,safflower,2025-10-15,2026-02-20,,
GRW_05711,Gujarat,Ahmedabad,Ahmedabad_T089,Gujarati,smartphone,27,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.75,1,2025-12-27,chickpea,2025-10-20,2026-03-01,,
GRW_05712,Bihar,Patna,Patna_T118,Hindi,keypad,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.94,1,2026-03-07,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05713,West Bengal,Nadia,Nadia_T108,Bengali,smartphone,44,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-02-01 16:24:41,4.59,1,2026-01-25,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05714,Maharashtra,Jalgaon,Jalgaon_T018,Marathi,unknown,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.08,1,2026-03-27,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05715,Rajasthan,Jaipur,Jaipur_T102,Hindi,unknown,26,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.44,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05716,Gujarat,Ahmedabad,Ahmedabad_T135,Gujarati,unknown,32,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.01,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_05717,Haryana,Sirsa,Sirsa_T031,Hindi,smartphone,40,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.03,0,,barley,2025-11-01,2026-03-10,,
GRW_05718,Maharashtra,Akola,Akola_T083,Marathi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.81,1,2025-11-11,chickpea,2025-10-20,2026-03-01,,
