message_id,grower_id,send_date,crop,relevant_product,state,district,territory_id,prior_open_rate,prior_click_rate,prior_msg_count,scan_before_send,attended_before_send,days_to_flowering,days_to_harvest,days_to_tillering,in_critical_window,device_score,grower_farm_size,grower_age,stock_urgency_score,rep_coverage_score,pct_retailers_stocked,rep_campaign_ratio,label_opened,label_clicked
WAM_RABI25_03991,GRW_05346,2025-10-12,wheat,Tilt 250 EC,Haryana,Karnal,TER_0423,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,2.39,57,0.0,0.46923076923076923,0.0,0.2786885245901639,0,0
WAM_RABI25_03992,GRW_05347,2026-03-06,mustard,Score 250 EC,Punjab,Bathinda,TER_0451,0.0,0.0,0,0,0,-45.0,-19.0,0.0,0,2,1.12,62,1.0,0.5384615384615384,1.0,0.3142857142857143,0,0
WAM_RABI25_03993,GRW_05348,2025-11-25,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0257,0.0,0.0,0,0,0,87.0,115.0,51.0,0,2,1.08,24,1.0,0.3384615384615385,1.0,0.2727272727272727,0,0
WAM_RABI25_03994,GRW_05349,2025-10-10,wheat,Tilt 250 EC,Punjab,Patiala,TER_0322,0.0,0.0,0,0,0,133.0,161.0,97.0,0,2,3.29,48,1.0,0.4076923076923077,1.0,0.4339622641509434,0,0
WAM_RABI25_03995,GRW_05351,2025-12-01,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0214,0.0,0.0,0,0,0,81.0,109.0,45.0,0,2,1.35,56,1.0,0.5153846153846153,1.0,0.3880597014925373,0,0
WAM_RABI25_03996,GRW_05352,2026-01-18,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0031,0.0,0.0,0,0,0,33.0,61.0,-3.0,0,2,1.64,47,1.0,0.5153846153846153,1.0,0.373134328358209,0,0
WAM_RABI25_03997,GRW_05353,2026-01-28,chickpea,Actara 25 WG,Rajasthan,Jaipur,TER_0053,0.0,0.0,0,0,0,0.0,32.0,0.0,0,2,1.42,37,1.0,0.6076923076923076,1.0,0.31645569620253167,0,0
WAM_RABI25_03998,GRW_05354,2025-10-19,lentil,Tilt 250 EC,Bihar,Patna,TER_0166,0.0,0.0,0,0,0,0.0,147.0,0.0,0,2,1.78,38,1.0,0.2923076923076923,1.0,0.23684210526315788,1,0
WAM_RABI25_03999,GRW_05356,2026-03-15,safflower,Score 250 EC,Maharashtra,Jalgaon,TER_0005,0.0,0.0,0,0,0,0.0,-23.0,0.0,0,2,1.51,66,1.0,0.823076923076923,1.0,0.4392523364485981,0,0
WAM_RABI25_04000,GRW_05357,2025-11-03,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0018,0.0,0.0,0,0,0,109.0,137.0,73.0,0,2,1.64,32,1.0,0.47692307692307695,1.0,0.27419354838709675,0,0
WAM_RABI25_04001,GRW_05358,2025-11-12,potato,Kavach 75 WP,Uttar Pradesh,Varanasi,TER_0201,0.0,0.0,0,0,0,0.0,69.0,0.0,0,2,0.97,47,1.0,0.36153846153846153,0.75,0.2978723404255319,0,0
WAM_RABI25_04002,GRW_05359,2025-10-29,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0073,0.0,0.0,0,0,0,114.0,142.0,78.0,0,2,4.29,44,0.6,0.6076923076923076,0.6666666666666666,0.31645569620253167,1,0
WAM_RABI25_04003,GRW_05362,2025-11-02,chickpea,Actara 25 WG,Gujarat,Rajkot,TER_0057,0.0,0.0,0,0,0,0.0,119.0,0.0,0,2,1.64,40,1.0,0.36153846153846153,1.0,0.40425531914893614,0,0
WAM_RABI25_04004,GRW_05364,2025-12-03,potato,Kavach 75 WP,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,0.0,48.0,0.0,0,2,1.64,65,0.6,0.26153846153846155,0.6666666666666666,0.29411764705882354,0,0
WAM_RABI25_04005,GRW_05366,2025-10-12,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0175,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,2.09,58,1.0,0.3230769230769231,1.0,0.38095238095238093,0,0
WAM_RABI25_04006,GRW_05367,2026-02-23,wheat,Tilt 250 EC,Bihar,Patna,TER_0463,0.0,0.0,0,0,0,-3.0,25.0,-39.0,0,2,7.16,55,1.0,0.4,1.0,0.28846153846153844,0,0
WAM_RABI25_04007,GRW_05368,2025-10-15,wheat,Tilt 250 EC,Maharashtra,Akola,TER_0081,0.0,0.0,0,0,0,128.0,156.0,92.0,0,2,0.75,64,1.0,0.3230769230769231,1.0,0.3333333333333333,0,0
WAM_RABI25_04008,GRW_05369,2026-02-20,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0036,0.0,0.0,0,0,0,0.0,28.0,-36.0,1,2,0.77,42,1.0,0.2153846153846154,1.0,0.10714285714285714,0,0
WAM_RABI25_04009,GRW_05370,2025-12-02,mustard,Score 250 EC,Gujarat,Rajkot,TER_0453,0.0,0.0,0,0,0,49.0,75.0,0.0,0,2,1.41,72,1.0,0.38461538461538464,1.0,0.36,1,0
WAM_RABI25_04010,GRW_05371,2025-10-21,barley,Tilt 250 EC,Rajasthan,Bharatpur,TER_0433,0.0,0.0,0,0,0,0.0,140.0,0.0,0,2,2.43,26,1.0,0.5153846153846153,1.0,0.373134328358209,0,0
WAM_RABI25_04011,GRW_05372,2025-11-24,chickpea,Actara 25 WG,Rajasthan,Jaipur,TER_0020,0.0,0.0,0,0,0,0.0,97.0,0.0,0,2,1.54,40,1.0,0.5615384615384615,1.0,0.3150684931506849,1,0
WAM_RABI25_04012,GRW_05373,2025-11-04,barley,Tilt 250 EC,Haryana,Hisar,TER_0035,0.0,0.0,0,0,0,0.0,126.0,0.0,0,2,1.37,24,1.0,0.2923076923076923,1.0,0.3157894736842105,0,0
WAM_RABI25_04013,GRW_05374,2025-10-06,mustard,Score 250 EC,Haryana,Hisar,TER_0266,0.0,0.0,0,0,0,106.0,132.0,0.0,0,2,0.58,67,1.0,0.2692307692307692,1.0,0.22857142857142856,0,0
WAM_RABI25_04014,GRW_05375,2025-10-27,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0410,0.0,0.0,0,0,0,116.0,144.0,80.0,0,2,1.64,44,1.0,0.33076923076923076,1.0,0.5348837209302325,0,0
WAM_RABI25_04015,GRW_05376,2025-11-07,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0193,0.0,0.0,0,0,0,105.0,133.0,69.0,0,2,2.48,58,1.0,0.3,1.0,0.20512820512820512,0,0
WAM_RABI25_04016,GRW_05377,2025-10-06,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0235,0.0,0.0,0,0,0,137.0,165.0,101.0,0,2,2.78,70,0.0,0.7,0.0,0.26373626373626374,1,0
WAM_RABI25_04017,GRW_05378,2025-11-04,chickpea,Actara 25 WG,Gujarat,Mehsana,TER_0394,0.0,0.0,0,0,0,0.0,117.0,0.0,0,2,3.28,45,1.0,0.7384615384615385,1.0,0.28125,1,1
WAM_RABI25_04018,GRW_05380,2025-10-30,lentil,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0440,0.0,0.0,0,0,0,0.0,136.0,0.0,0,2,1.16,57,0.0,0.47692307692307695,0.0,0.3387096774193548,0,0
WAM_RABI25_04019,GRW_05382,2026-03-17,cumin,Amistar 250 SC,Gujarat,Mehsana,TER_0229,0.0,0.0,0,0,0,0.0,-20.0,0.0,0,2,3.29,71,1.0,0.5846153846153846,1.0,0.47368421052631576,0,0
WAM_RABI25_04020,GRW_05383,2026-01-16,wheat,Tilt 250 EC,Haryana,Karnal,TER_0126,0.0,0.0,0,0,0,35.0,63.0,-1.0,0,2,1.28,66,0.0,0.4076923076923077,0.0,0.5094339622641509,0,0
WAM_RABI25_04021,GRW_05384,2025-12-19,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0107,0.0,0.0,0,0,1,63.0,91.0,27.0,0,2,2.38,39,1.0,1.0,1.0,0.35384615384615387,1,1
WAM_RABI25_04022,GRW_05385,2025-11-22,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0019,0.0,0.0,0,0,0,90.0,118.0,54.0,0,2,0.55,38,1.0,0.4076923076923077,1.0,0.3018867924528302,0,0
WAM_RABI25_04023,GRW_05386,2026-01-19,unknown,Tilt 250 EC,Karnataka,Vijayapura,TER_0293,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,3.16,45,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_04024,GRW_05387,2025-10-15,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0339,0.0,0.0,0,0,0,128.0,156.0,92.0,0,2,3.13,45,1.0,0.34615384615384615,1.0,0.4,0,0
WAM_RABI25_04025,GRW_05388,2026-01-01,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0424,0.0,0.0,0,0,0,0.0,50.0,0.0,0,2,1.05,60,1.0,0.7153846153846154,1.0,0.3763440860215054,1,0
WAM_RABI25_04026,GRW_05389,2026-01-25,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0407,0.0,0.0,0,0,0,26.0,54.0,-10.0,0,2,1.41,33,1.0,0.45384615384615384,0.75,0.4067796610169492,0,0
WAM_RABI25_04027,GRW_05390,2025-12-10,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0194,0.0,0.0,0,0,0,72.0,100.0,36.0,0,2,1.64,57,1.0,0.4230769230769231,1.0,0.32727272727272727,0,0
WAM_RABI25_04028,GRW_05392,2025-10-24,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0062,0.0,0.0,0,0,0,119.0,147.0,83.0,0,2,1.08,70,1.0,0.5538461538461539,1.0,0.3055555555555556,0,0
WAM_RABI25_04029,GRW_05393,2025-10-21,mustard,Score 250 EC,Uttar Pradesh,Varanasi,TER_0036,0.0,0.0,0,0,0,91.0,117.0,0.0,0,2,0.53,52,0.6,0.2153846153846154,0.5,0.10714285714285714,1,0
WAM_RABI25_04030,GRW_05394,2025-10-10,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0329,0.0,0.0,0,0,0,133.0,161.0,97.0,0,2,2.45,31,1.0,0.36923076923076925,1.0,0.375,0,0
WAM_RABI25_04031,GRW_05399,2026-01-11,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0447,0.0,0.0,0,0,0,40.0,68.0,4.0,0,2,1.64,30,1.0,0.3384615384615385,1.0,0.3409090909090909,0,0
WAM_RABI25_04032,GRW_05400,2025-12-02,chickpea,Actara 25 WG,Haryana,Karnal,TER_0456,0.0,0.0,0,0,0,0.0,89.0,0.0,0,2,3.66,47,0.6,0.2153846153846154,0.5,0.32142857142857145,1,0
WAM_RABI25_04033,GRW_05401,2025-12-16,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0439,0.0,0.0,0,0,0,66.0,94.0,30.0,0,2,1.64,61,1.0,0.6692307692307692,1.0,0.367816091954023,1,0
WAM_RABI25_04034,GRW_05402,2025-10-12,chickpea,Actara 25 WG,Madhya Pradesh,Sehore,TER_0242,0.0,0.0,0,0,0,0.0,140.0,0.0,0,2,0.55,72,1.0,0.6076923076923076,1.0,0.379746835443038,0,0
WAM_RABI25_04035,GRW_05403,2025-11-16,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0472,0.0,0.0,0,0,0,96.0,124.0,60.0,0,2,1.13,30,0.6,0.7692307692307693,0.5,0.29,1,0
WAM_RABI25_04036,GRW_05404,2025-10-09,unknown,Tilt 250 EC,Punjab,Bathinda,TER_0088,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,3.06,50,1.0,0.6307692307692307,1.0,0.2926829268292683,0,0
WAM_RABI25_04037,GRW_05406,2025-10-12,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0206,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,1.64,63,1.0,0.26153846153846155,1.0,0.35294117647058826,0,0
WAM_RABI25_04038,GRW_05408,2026-01-21,mustard,Score 250 EC,Haryana,Rohtak,TER_0330,0.0,0.0,0,0,0,-1.0,25.0,0.0,0,2,1.64,40,1.0,0.2230769230769231,1.0,0.4827586206896552,1,1
WAM_RABI25_04039,GRW_05409,2025-10-08,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0095,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,0.86,58,1.0,0.46153846153846156,0.75,0.18333333333333332,1,0
WAM_RABI25_04040,GRW_05410,2026-03-09,chickpea,Actara 25 WG,Gujarat,Mehsana,TER_0097,0.0,0.0,0,0,0,0.0,-8.0,0.0,0,2,3.61,22,1.0,0.4230769230769231,1.0,0.2727272727272727,0,0
WAM_RABI25_04041,GRW_05411,2025-11-17,wheat,Tilt 250 EC,Bihar,Patna,TER_0430,0.0,0.0,0,0,0,95.0,123.0,59.0,0,2,0.67,62,1.0,0.4076923076923077,1.0,0.33962264150943394,0,0
WAM_RABI25_04042,GRW_05413,2026-01-03,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0413,0.0,0.0,0,0,0,48.0,76.0,12.0,0,2,2.35,33,1.0,0.5076923076923077,1.0,0.3333333333333333,0,0
WAM_RABI25_04043,GRW_05414,2025-12-15,wheat,Tilt 250 EC,Punjab,Patiala,TER_0223,0.0,0.0,0,0,0,67.0,95.0,31.0,0,2,3.91,43,1.0,0.36923076923076925,1.0,0.375,0,0
WAM_RABI25_04044,GRW_05415,2026-02-15,lentil,Tilt 250 EC,Bihar,Patna,TER_0298,0.0,0.0,0,0,0,0.0,28.0,0.0,0,2,2.8,63,1.0,0.6461538461538462,1.0,0.38095238095238093,0,0
WAM_RABI25_04045,GRW_05416,2025-10-08,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0372,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.75,34,0.0,0.2923076923076923,0.0,0.39473684210526316,0,0
WAM_RABI25_04046,GRW_05420,2025-12-08,safflower,Score 250 EC,Maharashtra,Akola,TER_0015,0.0,0.0,0,0,0,0.0,74.0,0.0,0,2,3.02,34,1.0,0.3230769230769231,1.0,0.42857142857142855,0,0
WAM_RABI25_04047,GRW_05421,2025-12-21,barley,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0129,0.0,0.0,0,0,0,0.0,79.0,0.0,0,2,1.61,65,1.0,0.4307692307692308,1.0,0.30357142857142855,0,0
WAM_RABI25_04048,GRW_05422,2026-01-27,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0370,0.0,0.0,0,0,0,24.0,52.0,-12.0,0,2,1.93,68,1.0,0.35384615384615387,1.0,0.41304347826086957,0,0
WAM_RABI25_04049,GRW_05423,2025-11-04,wheat,Tilt 250 EC,Gujarat,Rajkot,TER_0321,0.0,0.0,0,0,0,108.0,136.0,72.0,0,2,0.9,35,1.0,0.5307692307692308,1.0,0.3188405797101449,0,0
WAM_RABI25_04050,GRW_05424,2025-10-29,mustard,Score 250 EC,Madhya Pradesh,Indore,TER_0188,0.0,0.0,0,0,0,83.0,109.0,0.0,0,2,0.94,34,1.0,0.34615384615384615,1.0,0.4,0,0
WAM_RABI25_04051,GRW_05425,2026-01-31,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0210,0.0,0.0,0,0,0,20.0,48.0,-16.0,0,2,1.43,41,1.0,0.4153846153846154,1.0,0.37037037037037035,0,0
WAM_RABI25_04052,GRW_05426,2025-11-10,mustard,Score 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0306,0.0,0.0,0,0,0,71.0,97.0,0.0,0,2,0.9,41,1.0,0.3923076923076923,1.0,0.45098039215686275,0,0
WAM_RABI25_04053,GRW_05428,2025-11-14,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0448,0.0,0.0,0,0,0,98.0,126.0,62.0,0,2,2.27,48,1.0,0.3384615384615385,1.0,0.2727272727272727,1,0
WAM_RABI25_04054,GRW_05429,2026-01-18,wheat,Tilt 250 EC,Gujarat,Rajkot,TER_0123,0.0,0.0,0,0,0,33.0,61.0,-3.0,0,2,1.64,29,1.0,0.43846153846153846,1.0,0.2807017543859649,1,0
WAM_RABI25_04055,GRW_05430,2025-12-23,chickpea,Actara 25 WG,Madhya Pradesh,Ujjain,TER_0087,0.0,0.0,0,0,0,0.0,68.0,0.0,0,2,0.75,29,0.6,0.3769230769230769,0.5,0.20408163265306123,0,0
WAM_RABI25_04056,GRW_05431,2026-01-01,chickpea,Actara 25 WG,Gujarat,Ahmedabad,TER_0342,0.0,0.0,0,0,0,0.0,59.0,0.0,0,2,3.67,47,0.0,0.27692307692307694,0.0,0.3611111111111111,0,0
WAM_RABI25_04057,GRW_05433,2026-01-16,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0406,0.0,0.0,0,0,0,35.0,63.0,-1.0,0,2,1.0,60,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_04058,GRW_05434,2025-12-23,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0426,0.0,0.0,0,0,0,59.0,87.0,23.0,0,2,0.49,60,1.0,0.5384615384615384,1.0,0.37142857142857144,0,0
WAM_RABI25_04059,GRW_05435,2025-10-22,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0149,0.0,0.0,0,0,0,121.0,149.0,85.0,0,2,1.45,70,1.0,0.46153846153846156,1.0,0.35,1,1
WAM_RABI25_04060,GRW_05436,2025-10-08,mustard,Score 250 EC,Rajasthan,Jaipur,TER_0086,0.0,0.0,0,0,0,104.0,130.0,0.0,0,2,0.46,46,1.0,0.3923076923076923,1.0,0.37254901960784315,0,0
WAM_RABI25_04061,GRW_05437,2026-01-18,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0293,0.0,0.0,0,0,0,33.0,61.0,-3.0,0,2,2.94,61,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_04062,GRW_05438,2025-11-18,chickpea,Actara 25 WG,Madhya Pradesh,Sehore,TER_0143,0.0,0.0,0,0,0,0.0,103.0,0.0,0,2,2.51,36,1.0,0.4,1.0,0.4230769230769231,0,0
WAM_RABI25_04063,GRW_05440,2025-11-14,wheat,Tilt 250 EC,Haryana,Rohtak,TER_0264,0.0,0.0,0,0,0,98.0,126.0,62.0,0,2,1.55,28,1.0,0.47692307692307695,1.0,0.3225806451612903,1,1
WAM_RABI25_04064,GRW_05441,2025-11-19,safflower,Score 250 EC,Karnataka,Vijayapura,TER_0128,0.0,0.0,0,0,0,0.0,93.0,0.0,0,2,3.76,64,1.0,0.4307692307692308,1.0,0.42857142857142855,0,0
WAM_RABI25_04065,GRW_05442,2026-01-24,unknown,Tilt 250 EC,Haryana,Rohtak,TER_0363,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.99,39,1.0,0.4153846153846154,1.0,0.3148148148148148,0,0
WAM_RABI25_04066,GRW_05443,2025-10-14,unknown,Tilt 250 EC,Gujarat,Ahmedabad,TER_0012,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,3.15,56,1.0,0.4461538461538462,1.0,0.3275862068965517,0,0
WAM_RABI25_04067,GRW_05444,2026-02-09,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0333,0.0,0.0,0,0,0,11.0,39.0,-25.0,1,2,1.64,50,1.0,0.3384615384615385,1.0,0.38636363636363635,0,0
WAM_RABI25_04068,GRW_05445,2025-10-13,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0148,0.0,0.0,0,0,0,130.0,158.0,94.0,0,2,0.56,54,1.0,0.38461538461538464,1.0,0.26,0,0
WAM_RABI25_04069,GRW_05446,2025-11-23,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0394,0.0,0.0,0,0,0,89.0,117.0,53.0,0,2,1.76,39,1.0,0.7384615384615385,1.0,0.28125,0,0
WAM_RABI25_04070,GRW_05449,2025-11-18,barley,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0201,0.0,0.0,0,0,0,0.0,112.0,0.0,0,2,1.64,50,1.0,0.36153846153846153,1.0,0.2978723404255319,0,0
WAM_RABI25_04071,GRW_05450,2025-11-04,chickpea,Actara 25 WG,Rajasthan,Bharatpur,TER_0136,0.0,0.0,0,0,0,0.0,117.0,0.0,0,2,2.61,35,1.0,0.2846153846153846,1.0,0.3783783783783784,1,0
WAM_RABI25_04072,GRW_05452,2025-10-15,mustard,Score 250 EC,Rajasthan,Bikaner,TER_0140,0.0,0.0,0,0,0,97.0,123.0,0.0,0,2,1.64,48,1.0,0.4230769230769231,1.0,0.3090909090909091,0,0
WAM_RABI25_04073,GRW_05453,2025-12-16,mustard,Score 250 EC,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,35.0,61.0,0.0,0,2,1.0,63,1.0,0.6307692307692307,0.75,0.2804878048780488,0,0
WAM_RABI25_04074,GRW_05456,2026-02-15,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0426,0.0,0.0,0,0,0,5.0,33.0,-31.0,1,2,0.71,24,1.0,0.5384615384615384,1.0,0.37142857142857144,0,0
WAM_RABI25_04075,GRW_05457,2025-10-08,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0028,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,0.94,73,1.0,0.2,1.0,0.5384615384615384,1,0
WAM_RABI25_04076,GRW_05458,2026-01-29,chickpea,Actara 25 WG,Uttar Pradesh,Kanpur Nagar,TER_0438,0.0,0.0,0,0,0,0.0,31.0,0.0,0,2,0.72,70,1.0,0.07692307692307693,1.0,0.1,0,0
WAM_RABI25_04077,GRW_05460,2026-03-05,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0105,0.0,0.0,0,0,0,-13.0,15.0,-49.0,0,2,0.54,68,1.0,0.7461538461538462,1.0,0.31958762886597936,0,0
WAM_RABI25_04078,GRW_05461,2025-12-09,maize,Actara 25 WG,Bihar,Patna,TER_0397,0.0,0.0,0,0,0,0.0,73.0,0.0,0,2,1.46,63,1.0,0.6692307692307692,1.0,0.25287356321839083,0,0
WAM_RABI25_04079,GRW_05462,2025-10-08,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0143,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.44,35,1.0,0.4,1.0,0.4230769230769231,1,1
WAM_RABI25_04080,GRW_05463,2025-10-09,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0236,0.0,0.0,0,0,0,134.0,162.0,98.0,0,2,1.64,38,1.0,0.46153846153846156,1.0,0.36666666666666664,1,1
WAM_RABI25_04081,GRW_05464,2025-10-21,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0170,0.0,0.0,0,0,0,122.0,150.0,86.0,0,2,1.14,34,1.0,0.6538461538461539,1.0,0.36470588235294116,0,0
WAM_RABI25_04082,GRW_05467,2025-11-08,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0455,0.0,0.0,0,0,0,104.0,132.0,68.0,0,2,2.07,70,0.0,0.5461538461538461,0.0,0.30985915492957744,0,0
WAM_RABI25_04083,GRW_05469,2025-11-08,mustard,Score 250 EC,Rajasthan,Sikar,TER_0373,0.0,0.0,0,0,0,73.0,99.0,0.0,0,2,2.12,31,1.0,0.2923076923076923,1.0,0.3157894736842105,0,0
WAM_RABI25_04084,GRW_05471,2025-11-15,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0303,0.0,0.0,0,0,0,97.0,125.0,61.0,0,2,1.73,69,1.0,0.3923076923076923,1.0,0.4117647058823529,0,0
WAM_RABI25_04085,GRW_05472,2026-03-17,lentil,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0120,0.0,0.0,0,0,0,0.0,-2.0,0.0,0,2,1.77,67,1.0,0.43846153846153846,1.0,0.3157894736842105,1,0
WAM_RABI25_04086,GRW_05476,2026-02-03,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0402,0.0,0.0,0,0,0,17.0,45.0,-19.0,0,2,2.99,65,1.0,0.34615384615384615,1.0,0.2,0,0
WAM_RABI25_04087,GRW_05477,2025-12-17,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0293,0.0,0.0,0,0,0,65.0,93.0,29.0,0,2,4.35,36,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_04088,GRW_05478,2025-10-12,mustard,Score 250 EC,Rajasthan,Bikaner,TER_0404,0.0,0.0,0,0,0,100.0,126.0,0.0,0,2,4.36,55,0.0,0.33076923076923076,0.0,0.32558139534883723,0,0
WAM_RABI25_04089,GRW_05479,2025-10-17,mustard,Score 250 EC,Punjab,Ludhiana,TER_0018,0.0,0.0,0,0,0,95.0,121.0,0.0,0,2,2.38,40,1.0,0.47692307692307695,1.0,0.27419354838709675,0,0
WAM_RABI25_04090,GRW_05480,2025-10-08,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0302,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.65,31,0.6,0.8692307692307693,0.6666666666666666,0.4336283185840708,0,0
WAM_RABI25_04091,GRW_05481,2025-11-27,lentil,Tilt 250 EC,Bihar,Patna,TER_0067,0.0,0.0,0,0,0,0.0,108.0,0.0,0,2,1.54,63,1.0,0.7,1.0,0.32967032967032966,0,0
WAM_RABI25_04092,GRW_05484,2026-02-19,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0309,0.0,0.0,0,0,1,1.0,29.0,-35.0,1,2,1.41,48,1.0,0.3153846153846154,1.0,0.4146341463414634,1,0
WAM_RABI25_04093,GRW_05485,2025-11-25,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0437,0.0,0.0,0,0,0,87.0,115.0,51.0,0,2,1.59,27,0.6,0.34615384615384615,0.6666666666666666,0.4888888888888889,1,1
WAM_RABI25_04094,GRW_05486,2026-02-09,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0449,0.0,0.0,0,1,1,11.0,39.0,-25.0,1,2,2.82,33,0.0,0.47692307692307695,0.0,0.3064516129032258,0,0
WAM_RABI25_04095,GRW_05487,2025-10-07,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0195,0.0,0.0,0,0,0,136.0,164.0,100.0,0,2,2.42,31,1.0,0.7384615384615385,1.0,0.3333333333333333,0,0
WAM_RABI25_04096,GRW_05488,2025-12-21,chickpea,Actara 25 WG,Madhya Pradesh,Indore,TER_0419,0.0,0.0,0,0,0,0.0,70.0,0.0,0,2,0.97,41,0.0,0.4230769230769231,0.0,0.34545454545454546,0,0
WAM_RABI25_04097,GRW_05489,2025-12-24,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0296,0.0,0.0,0,0,0,58.0,86.0,22.0,0,2,1.21,25,1.0,0.5,1.0,0.24615384615384617,0,0
WAM_RABI25_04098,GRW_05490,2025-10-19,barley,Tilt 250 EC,Rajasthan,Sikar,TER_0241,0.0,0.0,0,0,0,0.0,142.0,0.0,0,2,3.55,30,1.0,0.36153846153846153,1.0,0.3617021276595745,0,0
WAM_RABI25_04099,GRW_05491,2026-02-13,barley,Tilt 250 EC,Haryana,Sirsa,TER_0082,0.0,0.0,0,0,0,0.0,25.0,0.0,0,2,1.24,57,0.0,0.23846153846153847,0.0,0.16129032258064516,1,0
WAM_RABI25_04100,GRW_05492,2025-10-08,unknown,Tilt 250 EC,Maharashtra,Jalgaon,TER_0434,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.64,74,1.0,0.06153846153846154,1.0,0.5,0,0
WAM_RABI25_04101,GRW_05493,2026-01-30,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0274,0.0,0.0,0,0,0,21.0,49.0,-15.0,0,2,3.18,69,1.0,0.8692307692307693,1.0,0.2920353982300885,1,0
